stage,dataset,method,cell,seed,mae,rmse,r2,mae_raw,raw_pvr,proj_pvr,pvr_I1,pvr_I2,pvr_I3,pvr_I4,pvr_all
e5,calce,drop_I2,CS2_38,7,3.9307720506993515,4.269850101197529,0.9275244704624863,18.239580154418945,80.11152416356877,0.0,0.2788104089219331,11.802973977695167,0.0,79.182156133829,80.29739776951673
e5,calce,drop_I3,CS2_38,7,3.951887141699917,4.298139905042203,0.9265609187513348,20.579214096069336,80.20446096654274,0.0,0.0,1.858736059479554,0.0,79.92565055762083,80.20446096654274
e5,calce,drop_I4,CS2_38,7,5.560708539135501,7.331232893084378,0.7863415016618712,6.486279487609863,37.0817843866171,0.0,0.2788104089219331,13.104089219330856,0.0,35.687732342007436,40.14869888475837
e6,calce,calib_H0,CS2_38,7,19.75857239586861,22.153643532964914,-0.9509963920358879,20.050701141357422,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,7,3.9645774866968297,4.322767793143804,0.9257169112501049,18.935932159423828,79.182156133829,0.0,,,,,
e6,calce,calib_H2,CS2_38,7,4.073469112914799,4.484821411143395,0.9200430080588418,20.790611267089844,79.92565055762083,0.0,,,,,
e5,calce,drop_I1,CS2_33,99,5.19326700022163,6.335652633426641,0.8826989911442065,22.11757469177246,74.364896073903,0.0,0.0,3.0023094688221708,2.886836027713626,71.0161662817552,74.5958429561201
e5,calce,drop_I2,CS2_33,99,5.611525995341703,7.091287433569898,0.8530501288908149,19.40460968017578,72.40184757505773,0.0,0.0,2.3094688221709005,0.0,71.82448036951502,72.74826789838336
e5,calce,drop_I3,CS2_33,99,5.079026480916518,6.119089965154384,0.8905810084012422,22.49730110168457,74.01847575057737,0.0,0.0,2.655889145496536,0.0,73.094688221709,74.13394919168591
e5,calce,drop_I4,CS2_33,99,6.5498830302951765,9.260869770830599,0.7493760414213588,6.576943874359131,9.930715935334874,0.0,0.0,7.274826789838337,0.0,9.930715935334874,17.321016166281755
e6,calce,calib_H0,CS2_33,99,19.344502032545776,21.60347290499934,-0.3638486442215205,19.679134368896484,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,99,5.249125880241686,6.395895278995678,0.8804576690322672,22.28360366821289,71.70900692840647,0.0,,,,,
e6,calce,calib_H2,CS2_33,99,5.4634627796916435,6.7787841472513755,0.8657165033312391,22.333349227905273,72.51732101616628,0.0,,,,,
e5,calce,drop_I1,CS2_34,99,3.740036335767084,4.611316929606758,0.892778013265583,21.626270294189453,88.77419354838709,0.0,0.0,2.193548387096774,4.129032258064516,84.38709677419355,89.16129032258064
e5,calce,drop_I2,CS2_34,99,3.7536700728151646,4.552083401377468,0.8955149084733072,21.69195556640625,86.83870967741936,0.0,0.0,3.483870967741935,1.1612903225806452,85.29032258064517,87.09677419354838
e5,calce,drop_I3,CS2_34,99,3.6111434915581353,4.261263556746516,0.9084389639096218,25.62635040283203,89.6774193548387,0.0,0.0,2.967741935483871,1.1612903225806452,88.12903225806453,89.80645161290323
e5,calce,drop_I4,CS2_34,99,4.125942800754635,5.510872260890804,0.8468649532377672,6.322690963745117,54.32258064516129,0.0,0.0,14.32258064516129,0.0,54.19354838709678,55.87096774193549
e6,calce,calib_H0,CS2_34,99,19.85672058141476,22.316655845140765,-1.511262657366634,20.158117294311523,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,99,3.741764226893568,4.476805766568062,0.8989420670021817,22.587554931640625,88.51612903225806,0.0,,,,,
e6,calce,calib_H2,CS2_34,99,3.7947514150150123,4.6836786733686635,0.8893865109401865,21.217737197875977,87.74193548387098,0.0,,,,,
e5,calce,drop_I1,CS2_35,99,4.714703394124981,6.1884911171122825,0.8482479792304667,18.15146827697754,71.35193133047211,0.0,0.0,2.2532188841201717,0.0,70.60085836909872,71.56652360515021
e5,calce,drop_I2,CS2_35,99,5.082342328778097,6.888475499318165,0.8119769144899084,15.772065162658691,67.7038626609442,0.0,0.0,4.6137339055794,0.0,66.52360515021459,68.34763948497854
e5,calce,drop_I3,CS2_35,99,4.5954684076818495,5.944084122894518,0.8599978086698723,18.94133949279785,72.3175965665236,0.0,0.0,3.111587982832618,0.0,72.3175965665236,73.39055793991416
e5,calce,drop_I4,CS2_35,99,5.704163091811204,8.404944234876446,0.7200795601966592,5.9849419593811035,10.622317596566523,0.0,0.3218884120171674,11.802575107296137,0.0,9.334763948497853,21.244635193133046
e6,calce,calib_H0,CS2_35,99,16.058939609101103,17.448554394325953,-0.20637920520165332,16.188352584838867,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,99,4.81432104811864,6.344043136455037,0.8405233171003239,18.046730041503906,71.03004291845494,0.0,,,,,
e6,calce,calib_H2,CS2_35,99,4.716284225767261,6.1754713935794365,0.8488858377800953,18.13047218322754,72.21030042918454,0.0,,,,,
e5,calce,drop_I1,CS2_36,99,5.929827290915279,7.469141624563186,0.8210332838931501,18.61420249938965,71.73689619732785,0.0,0.0,3.0832476875642345,0.0,71.63412127440904,72.55909558067832
e5,calce,drop_I2,CS2_36,99,6.22317220578172,7.988033781534487,0.7953033824724046,16.337970733642578,69.06474820143885,0.0,0.0,2.774922918807811,0.0,68.75642343268242,69.98972250770812
e5,calce,drop_I3,CS2_36,99,5.692410073609362,7.071170228487696,0.8395966384772143,19.21473503112793,72.86742034943474,0.0,0.0,2.2610483042137717,0.0,72.86742034943474,73.17574511819116
e5,calce,drop_I4,CS2_36,99,6.88951313757027,9.666371935837477,0.7002509027464066,7.524813175201416,37.92394655704008,0.0,0.0,7.399794450154163,0.0,37.718396711202466,45.83761562178829
e6,calce,calib_H0,CS2_36,99,17.103079313342764,18.68116018209511,-0.1195373040715848,17.111690521240234,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,99,6.067204335957052,7.704968039604293,0.8095536893784814,17.224563598632812,68.65364850976363,0.0,,,,,
e6,calce,calib_H2,CS2_36,99,5.917993902837621,7.448175972860901,0.822036581978554,18.46002960205078,72.76464542651593,0.0,,,,,
e5,calce,drop_I1,CS2_37,99,5.19684622760635,6.40453808822483,0.8357716366965563,18.15009117126465,72.70973963355834,0.0,0.0,2.4108003857280615,0.0,72.61330761812921,73.77049180327869
e5,calce,drop_I2,CS2_37,99,5.599495326708337,7.106795430158591,0.7977818336584591,15.185036659240723,71.45612343297975,0.0,0.0,2.0250723240115716,0.0,70.7810993249759,72.32401157184185
e5,calce,drop_I3,CS2_37,99,5.369848421823394,6.691950174583225,0.8207009714065844,17.392099380493164,72.70973963355834,0.0,0.0,2.1215043394406945,0.0,72.70973963355834,73.8669238187078
e5,calce,drop_I4,CS2_37,99,6.208666691045991,9.03436268936869,0.6732108849253784,6.43247127532959,16.39344262295082,0.0,0.0,10.800385728061716,0.0,12.921890067502412,19.864995178399226
e6,calce,calib_H0,CS2_37,99,15.122232649932165,16.555074272062914,-0.09732381870881635,15.385260581970215,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,99,5.308409046279377,6.58378587513627,0.8264502729854878,16.305158615112305,73.28833172613307,0.0,,,,,
e6,calce,calib_H2,CS2_37,99,5.292561513895154,6.5540704209358385,0.8280133465537957,17.137073516845703,72.70973963355834,0.0,,,,,
e5,calce,drop_I1,CS2_38,99,5.236721374906114,6.559137612164802,0.8289749898940877,17.942174911499023,72.11895910780669,0.0,0.0,3.4386617100371746,0.0,72.02602230483272,72.58364312267658
e5,calce,drop_I2,CS2_38,99,5.535687770089193,7.120498137229494,0.7984481012273006,15.344563484191895,68.68029739776952,0.0,0.0,3.3457249070631967,0.0,67.75092936802974,69.33085501858736
e5,calce,drop_I3,CS2_38,99,5.190096612442047,6.476841243602541,0.833239709264632,17.629430770874023,69.9814126394052,0.0,0.0,2.2304832713754648,0.0,69.88847583643123,70.07434944237917
e5,calce,drop_I4,CS2_38,99,6.365400664940913,8.757229430785726,0.6951405965517607,7.187843322753906,38.47583643122677,0.0,0.0,9.479553903345725,0.0,37.825278810408925,39.96282527881041
e6,calce,calib_H0,CS2_38,99,16.59922872763229,17.96970915624187,-0.2836547600571562,16.760658264160156,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,99,5.16964609994309,6.44606514304646,0.8348207386073186,17.905550003051758,70.35315985130111,0.0,,,,,
e6,calce,calib_H2,CS2_38,99,5.471661924547849,6.955452777826143,0.8076833202795544,16.298696517944336,68.86617100371747,0.0,,,,,
e5,calce,drop_I1,CS2_33,256,3.8239976174805426,4.580910778911782,0.9386770981740762,26.203462600708008,79.67667436489607,0.0,0.0,2.771362586605081,0.0,79.21478060046189,80.13856812933025
e5,calce,drop_I2,CS2_33,256,3.7917553624265614,4.5581027746732605,0.939286222070592,25.58449935913086,80.4849884526559,0.0,0.0,2.886836027713626,0.4618937644341801,79.44572748267899,80.94688221709006
e5,calce,drop_I3,CS2_33,256,4.123232570519884,4.842840887462334,0.9314638929715972,25.555330276489258,78.9838337182448,0.0,0.0,2.1939953810623556,0.0,78.52193995381063,79.09930715935334
e5,calce,drop_I4,CS2_33,256,6.212373857274561,7.880874494757489,0.8185036674438473,6.166289806365967,7.274826789838337,0.0,0.0,11.200923787528868,0.0,7.274826789838337,19.053117782909933
e6,calce,calib_H0,CS2_33,256,20.750834810505477,23.628529517698702,-0.631520071403652,21.02165985107422,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,256,3.9735327814864383,4.702161826083291,0.9353878527709214,25.15573501586914,80.0230946882217,0.0,,,,,
e6,calce,calib_H2,CS2_33,256,3.972127010516202,4.700927336720295,0.9354217744184834,25.65505599975586,79.90762124711316,0.0,,,,,
e5,calce,drop_I1,CS2_34,256,3.4570652161105024,4.0768399082500295,0.9161928210652239,26.549097061157227,91.74193548387096,0.0,0.0,1.5483870967741935,0.0,91.48387096774194,91.74193548387096
e5,calce,drop_I2,CS2_34,256,3.4214402298903797,4.040607118251682,0.917675868857385,26.764575958251953,91.74193548387096,0.0,0.0,3.741935483870968,0.0,91.48387096774194,92.0
e5,calce,drop_I3,CS2_34,256,3.504398747623686,4.122568640184017,0.9143021952156847,25.952096939086914,93.41935483870968,0.0,0.0,1.6774193548387095,0.0,93.29032258064515,93.54838709677419
e5,calce,drop_I4,CS2_34,256,3.8883833265024617,4.830732908961668,0.8823315700531058,6.908881187438965,64.0,0.0,0.0,20.903225806451616,0.0,63.61290322580645,64.25806451612902
e6,calce,calib_H0,CS2_34,256,22.9191328386037,25.254739277263322,-2.216026993534953,23.0539608001709,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,256,3.4692563292656797,4.088475907992759,0.9157137382459983,26.192258834838867,93.29032258064515,0.0,,,,,
e6,calce,calib_H2,CS2_34,256,3.483136572836172,4.100821358944905,0.9152039527195392,26.35932731628418,93.03225806451613,0.0,,,,,
e5,calce,drop_I1,CS2_35,256,3.7751534177723935,4.490286489942902,0.9201062068559386,19.918325424194336,75.9656652360515,0.0,0.0,2.575107296137339,0.0,75.32188841201717,77.25321888412017
e5,calce,drop_I2,CS2_35,256,3.3336268182800137,3.760529805934714,0.9439645311990047,18.89299774169922,79.6137339055794,0.0,0.0,11.695278969957082,0.0,78.64806866952789,80.25751072961373
e5,calce,drop_I3,CS2_35,256,3.978984741153257,4.804629960000408,0.9085287046456896,20.071876525878906,76.931330472103,0.0,0.0,1.9313304721030045,0.0,76.28755364806867,77.03862660944206
e5,calce,drop_I4,CS2_35,256,4.134777525531126,5.779999827469065,0.8676205446040381,4.449284553527832,9.763948497854077,0.0,0.3218884120171674,13.626609442060087,0.0,8.905579399141631,23.92703862660944
e6,calce,calib_H0,CS2_35,256,18.717653572948965,20.87384274616435,-0.7265126069825807,18.97579574584961,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,256,3.9340583207245783,4.755044081459663,0.9104070093046372,19.686176300048828,75.9656652360515,0.0,,,,,
e6,calce,calib_H2,CS2_35,256,3.7707424152299045,4.458541034711795,0.9212318808585869,19.86285400390625,77.14592274678111,0.0,,,,,
e5,calce,drop_I1,CS2_36,256,4.6442232478373615,5.451513231855922,0.9046622228966685,21.072296142578125,73.792394655704,0.0,0.0,1.8499486125385407,0.0,73.4840698869476,74.92291880781089
e5,calce,drop_I2,CS2_36,256,4.67315650457592,5.480745151794086,0.9036370476560328,20.597896575927734,73.4840698869476,0.0,0.0,1.3360739979445015,0.0,73.4840698869476,74.40904419321686
e5,calce,drop_I3,CS2_36,256,4.736717297766949,5.5736345668413785,0.9003429877943943,21.044639587402344,73.6896197327852,0.0,0.0,1.4388489208633095,0.0,73.4840698869476,74.30626927029805
e5,calce,drop_I4,CS2_36,256,5.473880691217828,7.183312416232279,0.8344685989448859,6.089178085327148,37.718396711202466,0.0,0.0,11.71634121274409,0.0,37.61562178828366,49.33196300102775
e6,calce,calib_H0,CS2_36,256,19.468219759908717,21.89452971275113,-0.537808024808855,19.54181671142578,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,256,4.675718498561673,5.481450173269107,0.9036122545600022,21.116647720336914,74.10071942446042,0.0,,,,,
e6,calce,calib_H2,CS2_36,256,4.732649667753589,5.57495870296507,0.9002956308594704,20.972990036010742,73.38129496402878,0.0,,,,,
e5,calce,drop_I1,CS2_37,256,4.290489952872401,4.86337486999236,0.9053004245678253,19.286561965942383,75.89199614271939,0.0,0.0,1.639344262295082,0.0,75.50626808100289,76.66345226615236
e5,calce,drop_I2,CS2_37,256,3.879588392236073,4.2464168460317655,0.9278032268107527,19.79840087890625,77.2420443587271,0.0,0.0,4.243008678881389,0.0,76.27772420443587,77.82063645130182
e5,calce,drop_I3,CS2_37,256,4.1892337945358555,4.720048968822182,0.9107998575767734,19.244155883789062,75.89199614271939,0.0,0.0,1.1571841851494697,0.0,75.50626808100289,76.374156219865
e5,calce,drop_I4,CS2_37,256,4.535125884819461,5.959967063121466,0.8577801361479634,4.701196193695068,14.946962391513981,0.0,0.0,18.900675024108004,0.0,8.003857280617165,24.011571841851495
e6,calce,calib_H0,CS2_37,256,18.62993014194701,20.707063854799237,-0.7167599955228823,18.80082130432129,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,256,4.297296126470279,4.86616319675771,0.9051918049104966,19.017255783081055,76.374156219865,0.0,,,,,
e6,calce,calib_H2,CS2_37,256,4.243899796862942,4.795399214533118,0.9079291664912228,18.913490295410156,75.69913211186113,0.0,,,,,
e5,calce,drop_I1,CS2_38,256,4.269713891052559,4.835797166402026,0.9070386777267138,19.455955505371094,77.04460966542752,0.0,0.0,2.137546468401487,0.0,76.30111524163569,77.88104089219331
e5,calce,drop_I2,CS2_38,256,3.86858365327266,4.180352945490497,0.9305308410745007,19.289535522460938,79.73977695167285,0.0,0.2788104089219331,9.386617100371748,0.0,78.90334572490706,79.92565055762083
e5,calce,drop_I3,CS2_38,256,4.277336348195102,4.856748443979235,0.906231415737673,19.51312828063965,76.85873605947955,0.0,0.0,2.41635687732342,0.0,76.11524163568774,77.5092936802974
e5,calce,drop_I4,CS2_38,256,5.1455367078518055,6.648349519172285,0.824291073237955,6.083546161651611,38.847583643122675,0.0,0.0,13.197026022304833,0.0,38.10408921933085,42.84386617100372
e6,calce,calib_H0,CS2_38,256,18.847479245862534,20.858260753183533,-0.7295070006780893,19.13654899597168,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,256,4.315319925028395,4.892087107672232,0.9048618937568772,19.575315475463867,78.15985130111525,0.0,,,,,
e6,calce,calib_H2,CS2_38,256,4.363347064652354,4.980979561145621,0.901373037293503,19.382226943969727,77.23048327137546,0.0,,,,,
e5,calce,drop_I1,CS2_33,1234,4.046435614493028,4.767888374823972,0.9335689388752665,25.264606475830078,79.33025404157044,0.0,0.0,3.348729792147806,0.6928406466512702,78.40646651270208,79.90762124711316
e5,calce,drop_I2,CS2_33,1234,4.04515392152267,4.765573799768282,0.9336334212387538,22.860994338989258,79.67667436489607,0.0,0.0,3.695150115473441,0.5773672055427251,78.29099307159353,79.90762124711316
e5,calce,drop_I3,CS2_33,1234,4.173509795514804,4.894494029725128,0.9299941009499846,24.717531204223633,79.09930715935334,0.0,0.0,3.0023094688221708,0.6928406466512702,77.82909930715935,79.44572748267899
e5,calce,drop_I4,CS2_33,1234,6.319275015512012,8.00405471998124,0.8127856521986049,6.542232513427734,23.21016166281755,0.0,0.3464203233256351,11.547344110854503,0.0,22.863741339491916,34.98845265588915
e6,calce,calib_H0,CS2_33,1234,19.800767334450807,22.452221374350206,-0.47311842833173534,19.917659759521484,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,1234,4.035332503718523,4.757630504986882,0.9338544774959683,26.132081985473633,79.56120092378754,0.0,,,,,
e6,calce,calib_H2,CS2_33,1234,4.161084253456763,4.8816529332934575,0.930360951234469,25.926698684692383,79.33025404157044,0.0,,,,,
e5,calce,drop_I1,CS2_34,1234,3.4633232789898583,4.082495564582876,0.915960134286237,28.24435043334961,93.41935483870968,0.0,0.0,4.129032258064516,0.7741935483870968,92.38709677419354,93.80645161290323
e5,calce,drop_I2,CS2_34,1234,3.5551690706650954,4.1788410279590025,0.9119467061267441,26.409645080566406,92.64516129032258,0.0,0.0,3.483870967741935,0.6451612903225806,91.61290322580645,92.90322580645162
e5,calce,drop_I3,CS2_34,1234,3.4848662104832084,4.102533557950038,0.9151331288504194,26.17433738708496,92.7741935483871,0.0,0.0,3.354838709677419,0.7741935483870968,91.74193548387096,93.16129032258064
e5,calce,drop_I4,CS2_34,1234,3.7839666883975798,4.658985041831208,0.8905498052054366,6.546588897705078,65.80645161290323,0.0,0.0,17.93548387096774,0.0,65.6774193548387,66.58064516129032
e6,calce,calib_H0,CS2_34,1234,21.253939772427305,23.852364157997943,-1.868776858904119,21.3259220123291,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,1234,3.4878024404074335,4.105805425536366,0.9149977081956444,27.560083389282227,93.29032258064515,0.0,,,,,
e6,calce,calib_H2,CS2_34,1234,3.4497847235531562,4.071307599443424,0.9164201209434516,28.426776885986328,93.29032258064515,0.0,,,,,
e5,calce,drop_I1,CS2_35,1234,3.696537450473411,4.317559372602073,0.9261345112030422,20.008087158203125,78.75536480686695,0.0,0.0,2.7896995708154506,0.0,78.11158798283262,79.07725321888412
e5,calce,drop_I2,CS2_35,1234,3.895803623465815,4.652939083578133,0.9142133571271057,18.627639770507812,77.57510729613733,0.0,0.0,2.467811158798283,0.0,76.931330472103,77.57510729613733
e5,calce,drop_I3,CS2_35,1234,3.6097713713171915,4.233474849338341,0.9289835584401333,19.712570190429688,76.39484978540773,0.0,0.0,2.3605150214592276,0.0,75.7510729613734,77.03862660944206
e5,calce,drop_I4,CS2_35,1234,5.039665669381285,7.092357755430124,0.8006821435972664,5.406665802001953,15.021459227467812,0.0,0.3218884120171674,13.733905579399142,0.0,12.55364806866953,25.643776824034337
e6,calce,calib_H0,CS2_35,1234,17.676118651171254,19.763380471719596,-0.5477022078466827,17.80948257446289,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,1234,3.640039601395366,4.225454998364297,0.9292523692075114,20.28386878967285,79.50643776824035,0.0,,,,,
e6,calce,calib_H2,CS2_35,1234,3.583891931386874,4.136941858883578,0.932185311097173,20.069299697875977,79.50643776824035,0.0,,,,,
e5,calce,drop_I1,CS2_36,1234,4.178143616589306,4.8100522716851595,0.9257783726049708,22.596712112426758,74.92291880781089,0.0,0.0,2.466598150051387,0.0,74.92291880781089,75.23124357656732
e5,calce,drop_I2,CS2_36,1234,4.459294197164394,5.179479374001163,0.9139396522777694,21.72389030456543,74.82014388489209,0.0,0.0,2.774922918807811,0.0,74.51181911613565,74.92291880781089
e5,calce,drop_I3,CS2_36,1234,4.316020823552882,4.990428745511419,0.920107391959319,20.71320915222168,72.97019527235355,0.0,0.0,2.774922918807811,0.0,72.55909558067832,73.27852004110997
e5,calce,drop_I4,CS2_36,1234,6.081576433740584,8.11827517259306,0.7885739888493632,6.721144199371338,35.97122302158273,0.0,0.0,10.996916752312435,0.0,35.868448098663926,48.098663926002054
e6,calce,calib_H0,CS2_36,1234,18.110905800553706,20.850365975891425,-0.39462756638165675,18.2349853515625,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,1234,4.160828116312594,4.786131505185311,0.9265147569191108,22.37902069091797,75.12846865364851,0.0,,,,,
e6,calce,calib_H2,CS2_36,1234,4.23622058084026,4.88267381686823,0.9235202771020816,22.34111976623535,74.61459403905447,0.0,,,,,
e5,calce,drop_I1,CS2_37,1234,4.014989188825604,4.453479626125021,0.9205906796736728,20.03875160217285,77.53134040501446,0.0,0.0,3.278688524590164,0.0,76.75988428158148,77.72420443587271
e5,calce,drop_I2,CS2_37,1234,4.522516967814458,5.293343731438582,0.8878155321583027,17.546829223632812,75.79556412729026,0.0,0.0,5.303760848601736,0.0,75.21697203471552,76.18129218900675
e5,calce,drop_I3,CS2_37,1234,3.9349834827391206,4.380664388738316,0.9231661662092726,19.79323959350586,76.374156219865,0.0,0.0,2.796528447444552,0.0,75.69913211186113,76.95274831243974
e5,calce,drop_I4,CS2_37,1234,5.523230577371769,7.964952065569366,0.7459969847297233,5.615533828735352,9.161041465766633,0.0,0.0,15.043394406943106,0.0,3.953712632594021,19.09353905496625
e6,calce,calib_H0,CS2_37,1234,17.456789190552993,20.305707456787683,-0.6508544671732404,17.54056167602539,1.0607521697203472,0.0,,,,,
e6,calce,calib_H1,CS2_37,1234,3.985476357515226,4.410882112655259,0.922102514197806,19.85560417175293,76.95274831243974,0.0,,,,,
e6,calce,calib_H2,CS2_37,1234,4.033654759939863,4.473254682536701,0.9198839019073878,19.53798484802246,77.33847637415622,0.0,,,,,
e5,calce,drop_I1,CS2_38,1234,4.066111154690256,4.474305728780905,0.9204175231295273,20.161449432373047,79.64684014869889,0.0,0.0,3.903345724907063,0.0,79.36802973977694,79.64684014869889
e5,calce,drop_I2,CS2_38,1234,4.42916920660362,5.112189192545415,0.896108509903297,18.971012115478516,77.41635687732342,0.0,0.0,3.9962825278810405,0.0,76.6728624535316,77.88104089219331
e5,calce,drop_I3,CS2_38,1234,4.071360317077119,4.530071479642483,0.9184213997847828,19.608478546142578,76.85873605947955,0.0,0.2788104089219331,3.2527881040892193,0.0,76.48698884758365,76.85873605947955
e5,calce,drop_I4,CS2_38,1234,5.583921452869049,7.470279315586737,0.778160018389887,6.560031414031982,35.96654275092937,0.0,0.2788104089219331,11.988847583643123,0.0,35.130111524163574,38.19702602230483
e6,calce,calib_H0,CS2_38,1234,17.966108446358454,20.295474033367906,-0.637436769251821,18.071115493774414,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,1234,4.093069573881817,4.522782918542273,0.9186836968756422,19.94524383544922,78.90334572490706,0.0,,,,,
e6,calce,calib_H2,CS2_38,1234,4.054300963942156,4.463679927388441,0.9207950670551044,20.324691772460938,79.182156133829,0.0,,,,,
e5,calce,drop_I1,CS2_33,2718,3.710200190152761,4.507935794440456,0.94061531256905,23.956613540649414,79.56120092378754,0.0,0.0,5.542725173210162,0.0,78.86836027713626,80.13856812933025
e5,calce,drop_I2,CS2_33,2718,3.4936960449645684,4.406214023513684,0.943265111207053,24.130399703979492,80.36951501154735,0.0,0.0,5.080831408775981,0.0,79.33025404157044,80.94688221709006
e5,calce,drop_I3,CS2_33,2718,3.5263690759587365,4.414135618181192,0.9430609292092106,23.55093002319336,79.56120092378754,0.0,0.0,3.810623556581986,0.5773672055427251,78.40646651270208,79.56120092378754
e5,calce,drop_I4,CS2_33,2718,5.2158353346466955,6.637494330933911,0.8712558935008918,5.334360122680664,20.207852193995382,0.0,0.3464203233256351,9.353348729792147,0.0,19.51501154734411,29.445727482678986
e6,calce,calib_H0,CS2_33,2718,22.756275236060883,26.22553725003033,-1.0098693105084355,22.842615127563477,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,2718,3.740475605480789,4.52618847582228,0.9401334404883758,24.18964958190918,79.33025404157044,0.0,,,,,
e6,calce,calib_H2,CS2_33,2718,3.6389951963563574,4.471763792268117,0.941564503078351,21.848691940307617,79.33025404157044,0.0,,,,,
e5,calce,drop_I1,CS2_34,2718,3.4002584806442226,4.012420034137148,0.9188204411317382,25.83367919921875,88.51612903225806,0.0,0.0,5.548387096774193,0.6451612903225806,87.35483870967742,88.64516129032258
e5,calce,drop_I2,CS2_34,2718,3.415093022205394,4.027520975100406,0.9182082447216198,26.944988250732422,90.70967741935483,0.0,0.0,4.516129032258064,0.0,90.06451612903226,90.83870967741936
e5,calce,drop_I3,CS2_34,2718,3.407326587359301,4.024173232612545,0.9183441615474114,27.118457794189453,94.06451612903226,0.0,0.0,3.870967741935484,0.3870967741935484,92.90322580645162,94.06451612903226
e5,calce,drop_I4,CS2_34,2718,3.626143657716134,4.289042403789228,0.9072413142960459,6.669456481933594,77.41935483870968,0.0,0.0,18.70967741935484,0.0,77.29032258064517,78.45161290322581
e6,calce,calib_H0,CS2_34,2718,24.254095978756663,26.660068830564104,-2.58390458889095,24.322446823120117,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,2718,3.4161750461204523,4.028178595007249,0.9181815323702233,26.368974685668945,94.19354838709677,0.0,,,,,
e6,calce,calib_H2,CS2_34,2718,3.4224409254084143,4.036672038892594,0.9178361389524669,24.6348934173584,94.3225806451613,0.0,,,,,
e5,calce,drop_I1,CS2_35,2718,2.8621825964807495,3.1976047578823033,0.9594851251145244,22.414302825927734,81.75965665236052,0.0,0.0,3.755364806866953,0.0,81.75965665236052,81.75965665236052
e5,calce,drop_I2,CS2_35,2718,2.8893353236792723,3.217413963445354,0.9589815898096681,21.92374610900879,78.86266094420601,0.0,0.0,3.969957081545064,0.0,78.86266094420601,79.50643776824035
e5,calce,drop_I3,CS2_35,2718,2.808122882012355,3.1629955345850123,0.9603574030700035,21.709453582763672,82.08154506437768,0.0,0.0,3.2188841201716736,0.0,81.65236051502146,82.18884120171673
e5,calce,drop_I4,CS2_35,2718,3.2049282776279826,3.8340168647419985,0.9417530784710151,3.623922348022461,14.699570815450643,0.0,0.3218884120171674,17.59656652360515,0.0,11.587982832618025,29.399141630901287
e6,calce,calib_H0,CS2_35,2718,21.62484135608621,24.62068805554706,-1.4019574542138336,21.66373062133789,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,2718,2.895693158524945,3.223375513287047,0.9588294428695704,21.9526424407959,80.25751072961373,0.0,,,,,
e6,calce,calib_H2,CS2_35,2718,2.843448000905431,3.179640232036205,0.9599390811550945,22.232952117919922,79.07725321888412,0.0,,,,,
e5,calce,drop_I1,CS2_36,2718,3.3795915237942142,4.021848828169078,0.9481101559413871,22.4227294921875,76.3617677286742,0.0,0.0,4.110996916752312,0.0,76.3617677286742,76.77286742034943
e5,calce,drop_I2,CS2_36,2718,3.333987828085569,3.9940600742952626,0.9488247390166337,20.159229278564453,74.92291880781089,0.0,0.0,3.494347379239465,0.0,74.40904419321686,75.33401849948612
e5,calce,drop_I3,CS2_36,2718,3.13881546117558,3.897313871361551,0.9512739005693773,22.926300048828125,76.97841726618705,0.0,0.0,2.774922918807811,0.0,76.77286742034943,77.18396711202466
e5,calce,drop_I4,CS2_36,2718,4.422490454932866,5.472339109190336,0.903932412564102,5.074487209320068,37.61562178828366,0.0,0.0,12.64131551901336,0.0,37.51284686536485,51.284686536485104
e6,calce,calib_H0,CS2_36,2718,20.834604603571506,23.909548301669574,-0.8338914411903495,20.895185470581055,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,2718,3.248255372894923,3.939468060316664,0.950214136037042,22.48321533203125,74.61459403905447,0.0,,,,,
e6,calce,calib_H2,CS2_36,2718,3.2466334006382267,3.9257733252237945,0.9505596746393019,22.18735694885254,72.66187050359713,0.0,,,,,
